"asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Low_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Deficient_smlr","b_Vpp_Sufficient_smlr","b_Edc_LessBachelor_smlr","b_Edc_MoreBachelor_smlr","b_Gen_Female_smlr","b_Gen_NonFemale_smlr","b_Ngh_Urban_smlr","b_Ngh_NonUrban_smlr","b_Rac_White_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Low_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Deficient_grtr","b_Vpp_Sufficient_grtr","b_Edc_LessBachelor_grtr","b_Edc_MoreBachelor_grtr","b_Gen_Female_grtr","b_Gen_NonFemale_grtr","b_Ngh_Urban_grtr","b_Ngh_NonUrban_grtr","b_Rac_White_grtr","b_Rac_Other_grtr","logLike"
-2.80738178295913,-2.67268541670794,0.0154510938226067,0.171100921876813,0.144117221467054,0.0777819222515115,0.0546218756386685,-0.0134343565551061,0.0146059721492686,0.10384292055016,-0.0177221524245066,0.0784004051035758,0.362714849784262,0.218413626558917,0.106515547920689,-0.0882508306664403,-0.0832222414479118,-0.130606345435108,-0.0497416939450266,-0.17253187810873,0.0619241962955821,0.491864726944995,0.390593991059763,-0.133139561154647,-0.0878866378452189,0.28537456254186,0.178923209077056,0.253234752336268,-0.11825553718857,0.155860744197315,0.0144805963361196,-0.0544313110510891,0.568378158498877,-0.282502666308108,0.13788815183634,0.269421240464889,0.411707980754559,0.380962248446649,-0.398474430970357,-0.519361740512008,-0.880399287881589,0.182503767345246,-0.105599057899537,0.0422929053668043,-0.0426735236468692,0.486264271615292,-0.252763013123352,-0.0322951500411357,-2509.4123240036
-2.80504497255534,-2.67231519120169,0.0159940952108985,0.17022717247981,0.14387272329577,0.076972864304446,0.0551767292738598,-0.0138087915904031,0.0137965497818333,0.104153426728591,-0.0166497998811512,0.0791923394522395,0.36159161811353,0.218165710835122,0.106706558723034,-0.0902191539198527,-0.0852904504061681,-0.131878576232417,-0.0504870130771499,-0.173553584976405,0.062199997997657,0.492731609248094,0.391543402316326,-0.132157104714154,-0.0885381018692873,0.28595204541386,0.17949737607579,0.253965301369534,-0.118718541693817,0.15610662162486,0.0137160775539455,-0.0540722124787132,0.568322586020538,-0.28198116379311,0.13707128483159,0.268866572257915,0.411214606568336,0.381407777092413,-0.398550106079722,-0.519718043184717,-0.880939484571717,0.184117934192555,-0.104361960726435,0.04213045646336,-0.0419198820262641,0.485155284989803,-0.25264745230883,-0.0333179129384431,-2509.41137920413
-2.8072469295416,-2.67436920560317,0.0156592919141967,0.170497583326698,0.144058775291852,0.0774538129153095,0.0543755849847766,-0.0136827287609191,0.0139643427423205,0.10388292476576,-0.0167727261708807,0.079292218199364,0.362509210417655,0.21854294418065,0.107029192649564,-0.0892320297582735,-0.084140345636921,-0.131168075932856,-0.0499684436918084,-0.172765590046868,0.0615727242390115,0.493266324872896,0.392037512977752,-0.132681612835085,-0.0887145512103272,0.285742240750095,0.179043726616311,0.25338282671333,-0.11806944964213,0.155477043580061,0.0131585335213623,-0.0542494662713859,0.569063256092222,-0.281440206172888,0.137630320418045,0.268803022525116,0.4122037395835,0.381889678831591,-0.398429423025878,-0.518515723111965,-0.881860070898567,0.183613682286264,-0.104714691403477,0.0427319949532424,-0.0416719040022442,0.486232588959733,-0.251874874802869,-0.0328570952780282,-2509.41121892413
-2.80680333589753,-2.67278714434995,0.0157144669224844,0.170497860792359,0.143949742743239,0.0773192873133084,0.0548134720748536,-0.0135477293044652,0.0139638142845364,0.104097269167024,-0.0167281811551122,0.0791083673180489,0.362504852756403,0.218555008828716,0.106894702863264,-0.0892433649645374,-0.084094674199588,-0.131129311132785,-0.0499759833664826,-0.172540733888609,0.0617168853851196,0.492584998024346,0.391216342960615,-0.132699625971128,-0.0883861662049854,0.285876952547701,0.179123152627702,0.253215194732763,-0.118409804866537,0.156042281042516,0.0136955057416336,-0.0544185990168265,0.568746992536814,-0.281701313882123,0.13748725985169,0.268391879073943,0.41155835552607,0.381463537838667,-0.398620263748463,-0.51923367942822,-0.881207630585538,0.183455806194908,-0.105013712112326,0.0424922031721769,-0.0422931319741816,0.48588838782539,-0.2524545949506,-0.0328056043813811,-2509.41101646058
-2.80652132080042,-2.67337556224273,0.0158271865363037,0.170513076513496,0.143973674737601,0.0773462624040249,0.0547969443431267,-0.0137103396575037,0.0140941020808426,0.103989317619533,-0.0168658647342825,0.079114146295414,0.362260189616022,0.218446378808847,0.10694260239251,-0.0895309973351128,-0.0844923266318223,-0.131355238822878,-0.0501330488686458,-0.173097802408121,0.0619660475987633,0.492831485413547,0.391527948102632,-0.132415280730613,-0.0884150562615834,0.28586943692799,0.179200589225075,0.253568398268486,-0.118403541695755,0.155759976835621,0.0137329452549272,-0.0542014383263102,0.56851926950501,-0.281823338592851,0.13738810856511,0.26925693435087,0.411787257746745,0.38169208583994,-0.398616734973088,-0.519367177222007,-0.88140113530448,0.18373818852056,-0.104596921448647,0.0422891563320178,-0.0417386302792255,0.485750109085722,-0.252246934674106,-0.0330034135433149,-2509.41099637193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
-1.88106666464591,-1.79786666558357,-0.0292936616460793,-0.203907213290222,-0.0737486450816505,-0.140344278770499,-0.256882308167405,-0.221686148142908,-0.0990416228887625,-0.169680679391604,0.0989441818092019,0.151391344843432,-0.37973333382979,-0.36533333332045,-0.369599999976345,-0.65866666554939,-0.585066666826606,-0.425066666502971,-0.57973333314294,-0.779733333911281,-0.50560000090627,-1.13706666597864,-0.76906666654395,-1.19306666456396,-0.583466666284949,0.344332824170124,0.0812145430245437,-0.00833491358207539,-0.0511280726641417,-0.141561121563427,0.145590731699485,0.183822755934671,0.496377113449853,-0.125246093375608,0.322181973024272,-0.37973333382979,-0.347733333182987,-0.379200000315905,-0.577066667028703,-0.585066666826606,-0.490666666883044,-0.504533332423307,-0.800533332221676,-0.483199999143835,-1.1546666661161,-0.65386666537961,-1.22506666666595,-0.533866665500682,-4249.2126678437
-1.97113276862461,-1.87504928818497,0.0450712749018492,0.0172416134968475,0.0501905720730439,0.019647666363851,-0.210635656818077,-0.221280394732069,-0.016230336599474,-0.0439806738683341,0.116367428544914,0.256944084218394,-0.41508046405643,-0.37337580414774,-0.354611683980837,-0.665836403608,-0.600902107056608,-0.466252819667079,-0.600231303403807,-0.788306558521094,-0.5226709170207,-1.10473452377804,-0.727156805970193,-1.26534518790739,-0.616310667056937,0.689292008081626,0.476186021269832,0.169264052633343,0.116018612619316,0.0160547223113924,0.392570668873113,0.443381704221479,1.12926784451712,-0.315314311752614,0.540620793449868,-0.424521420470747,-0.348345547750872,-0.392910312497418,-0.538179489822882,-0.616855252160111,-0.595614867870271,-0.471509821425009,-0.846302674147787,-0.497242750029707,-1.17294259672001,-0.532512162495578,-1.34307267629691,-0.543030688703418,-4077.08680615682
-1.9018464631459,-2.13564661339077,0.146529344748903,0.334536375586022,0.224735790373109,0.245369295419248,-0.125144552550151,-0.20230965330638,0.10399362187654,0.143334703137737,0.130105970529912,0.387254048991637,-0.425294898780076,-0.34709341310269,-0.294822126767486,-0.609477837099832,-0.563022016810415,-0.477241119634919,-0.569386109378512,-0.722167639831857,-0.494816137781999,-0.944422089311164,-0.589484507790853,-1.24543744383853,-0.602349289779079,0.745380832173963,0.561982903825513,0.291266140529023,0.0413906510091687,0.143497916055432,0.31121916480037,0.417168675875127,1.30461445648256,-0.524409516549612,0.532996713754858,-0.501106383244423,-0.372949191928732,-0.455157873053856,-0.589814884499267,-0.696655647347207,-0.709762391539945,-0.49407477049211,-0.944325365206751,-0.555899293282849,-1.28511483749116,-0.504984911221091,-1.47940620994713,-0.612817516125199,-3835.72034659782
-1.91128340105983,-2.21304506542448,0.152173111902327,0.400991415676481,0.280502630601915,0.277963574697906,-0.0384197961512319,-0.210019157273987,0.116099211686284,0.204266958505017,0.0993657325847005,0.377031138628878,-0.438702412520897,-0.335356844294399,-0.261119101412471,-0.596809013196919,-0.552260317825303,-0.480801034643307,-0.563168679445797,-0.69600916980206,-0.490244702389349,-0.845821381977632,-0.508560925208051,-1.23163536981995,-0.612031196844107,0.815228909298479,0.561310265673269,0.20197879555417,0.0132874211175293,0.0011033887688236,0.359965224089592,0.448873240923605,1.33551192619899,-0.529510845992146,0.495318380376594,-0.539930619688313,-0.369048525348449,-0.469236220386619,-0.595009010941281,-0.727271639372287,-0.778229753576851,-0.491117558435238,-0.997254400522345,-0.527318240471449,-1.31941854463378,-0.478593173897189,-1.50782944152866,-0.593769214526337,-3791.7807309549
-2.12012317363342,-2.53679722996541,0.0655421485223938,0.331085804810833,0.322468448240011,0.162150852885241,0.304560924802948,-0.219697879220189,0.00545299526176109,0.292742863711664,-0.0952237277480144,0.0800987397788245,-0.524922222392356,-0.287866680087161,-0.0959918138273902,-0.600692354514396,-0.542104271440758,-0.496536985358485,-0.566615601544411,-0.632108184687852,-0.481590735497762,-0.371662903671077,-0.137679636510407,-1.15540098320314,-0.69338872326869,0.864883232350528,0.712148597741672,0.280554111844349,-0.0363303051407055,-0.0222538931933617,0.295508307648276,0.459678842174731,1.31815907547193,-0.416927423593121,0.630255513410136,-0.742473387695701,-0.310237111784155,-0.553191045413283,-0.612155312322029,-0.815157089807061,-1.13221754373263,-0.447026124929042,-1.14266410939667,-0.406755897953487,-1.34813136373903,-0.253349775872568,-1.50136416529091,-0.488541384022688,-3710.46407967318
-2.59048667705038,-2.81731867582667,0.0574736796445407,0.151270432647123,0.198631512932889,0.00881487699919864,0.318685212861052,-0.126962346276324,-0.112094580352878,0.325925826344901,-0.0535876368475509,-0.0298977075732825,-0.661445531541832,-0.227606050866944,0.147922565750533,-0.665258663120331,-0.573703194980565,-0.540804162313684,-0.591893949401412,-0.635844844206851,-0.434280859420228,0.251880580618018,0.334203624418466,-1.09858190820467,-0.782615607600469,0.896202385115422,0.749285774187528,0.255325369539374,-0.173658469734999,0.0893200361125367,0.346725778281457,0.416888318836036,1.37201071776034,-0.673307141671428,0.379410915576386,-0.998703123222822,-0.203182247308059,-0.635420639479524,-0.581302615932303,-0.89907615238875,-1.64140087235174,-0.368636276269302,-1.26896326047995,-0.204693832936883,-1.28611160623267,0.113838350272983,-1.35515818830709,-0.306519050164898,-3628.81585939622
-3.20766626466717,-3.14615732790724,0.11117103782402,0.142889833305032,0.0939659167345073,0.0254503060748913,0.0389267847426016,0.0363433900972367,-0.13592504306598,0.351639381017122,0.16716056080838,0.180858241670074,-0.803687699628507,-0.136529931544947,0.443609995713838,-0.729662289749984,-0.630261037654643,-0.610002666671643,-0.595061364495617,-0.676645017946317,-0.323299874371769,0.984549343896325,0.867754559559907,-1.00907438673263,-0.815925378016646,0.895049225355567,0.677602860129447,0.19910758794124,-0.101556285324695,0.0947779899283142,0.279956585630482,0.470048434121533,1.35205633651335,-0.462460136038833,0.442726970797612,-1.25902676084939,-0.109824934824739,-0.683717550741231,-0.636519948839168,-0.909787058873399,-2.23740951981226,-0.376908282282763,-1.27388287623925,-0.0152795179881088,-1.09076867377566,0.436057401598195,-1.15245541480788,-0.152525430466946,-3549.68862183859
-3.71076257114859,-3.25282800886587,-0.12426834416938,0.264841596878262,0.292495328944252,0.125122091962019,0.0191812807669445,-0.0495146625141397,-0.141125965772645,0.154875937639131,0.156813753553006,0.308785794181693,-0.845256306946702,-0.0534588691663888,0.525146559604105,-0.789692749622724,-0.704841818181532,-0.668056922109048,-0.579861252341038,-0.763471217318992,-0.253455602610106,1.32345751458728,1.07081973565075,-0.854924755359852,-0.771876478006762,0.826044632083686,0.5948516933951,0.213447301235849,-0.0359991533536736,0.0481690548255299,0.194582543239557,0.468491511123189,1.35722026851449,-0.524318206690009,0.438183371818291,-1.3437609347415,-0.0870684374356608,-0.644507898304788,-0.665004757348575,-0.873078470789307,-2.60825033226165,-0.399982988966081,-1.16249668954368,0.0364462913560562,-0.870015333719516,0.582975042308113,-0.995846430916938,-0.112054261886577,-3507.83967751988
-4.3354956873017,-3.31475701380745,-0.181432812400982,0.395853395051101,0.416197490095237,0.28935283803839,-0.00163358226494746,0.0929149721800143,0.125347977741374,0.169907173154775,-0.0788692597566347,0.196631304469922,-0.835902182845887,0.0568532450344201,0.548934610183776,-0.840547078723785,-0.80077627878313,-0.774967910971806,-0.548114988544348,-0.914348922603768,-0.132229070663433,1.62278077740136,1.1937582012196,-0.629002963101073,-0.641309378597721,0.732536382084005,0.478664516710348,0.232903901404052,0.0064423842296565,0.0568216950591201,0.285688153854266,0.418614316172601,1.30491949395068,-0.587330057884511,0.440528196191408,-1.34750710368083,-0.111844072355353,-0.558127140277151,-0.688512309204554,-0.851551768445037,-3.01912672488452,-0.426033427163194,-1.00115520878826,0.023969819537018,-0.619277682302598,0.615924084857007,-0.820442095899728,-0.108691400825812,-3464.8607744898
-4.6155756510911,-3.34743553139652,-0.0882296947273906,0.348819578627703,0.427743290413859,0.310129243615971,0.126937529003346,0.129465652807776,0.163409655897447,0.116925459265469,8.74776979946229e-05,0.210143027426823,-0.761874371710102,0.146415455731488,0.528966667470358,-0.849876405039199,-0.810899274512874,-0.799312366284671,-0.515297644782467,-0.92595487984599,-0.00752190402587948,1.79212281624292,1.18473758668822,-0.375876119936264,-0.502919352170672,0.724532389375093,0.49785006265247,0.278045913181783,-0.040511409251849,0.0369455111774365,0.335590780787626,0.407373356258041,1.30032720255502,-0.595391911812677,0.428077288845897,-1.2650509622704,-0.176262874327357,-0.477821029253698,-0.701618867122885,-0.883625662279919,-3.250576495638,-0.402315555715101,-0.939074495755653,-0.0565301419878504,-0.532397422995296,0.525882668068989,-0.81049848171487,-0.156387242945919,-3435.8946822034
-4.8755439962694,-3.35655987248542,-0.00010367849069684,0.339674563962627,0.397866107743027,0.28027446066952,-0.0275733542804321,-0.0524415411327152,0.160481756496703,0.128557974472318,-0.0568277192842821,0.127827718207028,-0.612417662656137,0.232520636315001,0.536091630528528,-0.809018459560617,-0.772389271838784,-0.808864597833528,-0.474860396119102,-0.839772256176825,0.174496707195001,1.95197701693231,1.12427348593411,-0.125557281376009,-0.296232955205937,0.792584802789261,0.557788654562566,0.308184416643066,-0.143528895019657,-0.0134855013403626,0.24363318153315,0.418539587661818,1.33424994268137,-0.613243352403187,0.408678782557515,-1.12269547890854,-0.220598865449701,-0.396727983366414,-0.728446414584953,-0.931287032580951,-3.54139867265446,-0.322687367725605,-0.918132591763753,-0.129377964168731,-0.498451902215735,0.442634912341339,-0.838442950655629,-0.18312251242256,-3405.52896848061
-5.74687513820829,-3.09880265357546,-0.169501256636746,0.679710655102159,0.37633129753877,-0.104677165084007,0.043848544347746,0.00463170641815681,-0.290401699650235,0.749437186800543,-0.231358095377847,0.506021422091132,0.215191569207013,0.299400890066793,0.579571855441445,-0.352760644856495,-0.483766261299857,-0.895239999949293,-0.269637697843284,-0.300028620538879,0.618799788740148,2.00857898813902,0.472132122029826,0.161906563176033,0.411417272389104,0.940044590381394,0.664020804787671,0.251007847334063,-0.190491079465779,0.200118307472277,-0.0187787242077119,0.281394296167993,1.16953698845848,-0.62091637482924,0.335120906797911,-0.512710924698282,0.0175881810531753,-0.325809531670423,-0.895189320313556,-1.10040346724153,-4.73757228263994,0.0585417251876302,-1.02649543746943,0.00324811572155426,-0.745927230699288,0.467953914101406,-0.791128641076286,0.119767840068159,-3357.21738315255
-5.85853484723699,-3.06178024324733,-0.103467010255673,0.743756918989025,0.365482473427935,-0.00961046237677129,0.0855898984558952,0.0312401883499628,-0.32638959927959,0.693352128309001,-0.123068605285699,0.361886691285177,0.422309536146444,0.287915620371081,0.61912259360847,-0.239926340752002,-0.339126910857301,-0.849509304038332,-0.169011569765336,-0.114613999162829,0.651015892205487,1.93379081861006,0.314830394105411,0.107344305320715,0.476500845286339,0.892606056021542,0.629723040712877,0.209717732660228,-0.182540500213918,0.210316099789532,-0.0948726217757622,0.210905965913021,1.2113913725456,-0.630654304445593,0.344426532646731,-0.394847057387393,0.131688108681328,-0.335384378570695,-0.942475755242355,-1.13208144930858,-5.06290205755758,0.0845764302855165,-1.00149197563223,0.0820640272748154,-0.793079409456581,0.573909941377333,-0.778133811033062,0.178789776143161,-3322.7906662526
-5.82939065448595,-3.12751063152265,-0.131276815913035,0.659498420894037,0.346189421483274,0.0212741726220247,0.115050872018808,-0.0939406141053986,-0.151669847514798,0.545340988952694,-0.0882566837396689,0.323282464936221,0.713308033399902,0.316308272208546,0.725972317504706,-0.0243864691360363,-0.0462418158027723,-0.658833221041745,0.102004886777061,0.194816471826303,0.629857494328833,1.76301726908032,0.217394563741836,0.0182183145986157,0.51362164939007,0.873130639825645,0.560835954685048,0.176151595505536,-0.0453082870184645,0.352904857092035,0.0587010293055302,0.0356432548161376,1.21293503687525,-0.563687701321894,0.247060165078531,-0.269010412355512,0.286837134881059,-0.360912965192104,-1.02658097824388,-1.20868744252801,-5.62022466700371,0.00853210036516319,-0.898376906322413,0.166437977826802,-0.845882400110757,0.718246811259634,-0.826020177936823,0.149267926327629,-3272.64013148163
-5.68763127366544,-3.20733687489733,-0.11078342832993,0.366305646039592,0.274942803663988,-0.0104129947409744,0.172916493188411,0.0255657730247551,0.126316073577959,0.413099307578025,-0.225217016166354,0.463222531000114,0.924015238134232,0.430948812123246,0.837467806432458,0.260951818505658,0.272507983307736,-0.297724144785525,0.499232283811121,0.473949379331321,0.50596931583978,1.35022780093836,0.220460418048389,-0.130596205086048,0.444868625126684,0.823894179095842,0.565699736279911,0.243924624290534,-0.0120790265995146,0.234816313858277,-0.126007764892523,-0.00289092426395689,1.27617954278379,-0.634550012380604,0.144131868405823,-0.153789645852584,0.441992886107561,-0.318671496989266,-1.06056830354327,-1.27024010586565,-6.35994326615111,-0.0532545150641236,-0.688089800490404,0.225729541811049,-0.764303096120531,0.954274760735274,-0.893003415006516,0.0580954889472405,-3208.37727226484
-5.47842550348971,-3.26552405316421,-0.0640838673376389,0.301523066916339,0.32704545105511,0.0574368877901526,0.118175341778152,0.0963815386403542,0.0116611263407918,0.326756189805284,-0.310684095989413,0.499818318478106,0.863529784463681,0.636826932707679,0.857833884189846,0.488137015759489,0.458274717399204,0.0955586208236724,0.75599060655972,0.634173791936647,0.343015227004415,0.879338181799691,0.383976626393941,-0.228720695279623,0.269004465588694,0.773712430514914,0.488198760530795,0.264906192511204,-0.260718529157691,0.309937854182209,-0.0225596965951133,0.0738970471214252,1.19650201770865,-0.650758994799989,0.184259276735244,-0.112525703964415,0.47270650352415,-0.200792339966079,-1.00699210010879,-1.34760582035771,-6.95471607886907,0.0122536844033125,-0.568483309170469,0.199655754138174,-0.624890362938736,1.04718720631671,-0.855405323426894,-0.00553233610825911,-3141.86325436042
-5.20643090773969,-3.33328367079679,-0.0962883546722107,0.365259631356035,0.364363036714245,0.0111549156488425,0.0697904263448937,0.0178255606536051,0.0486795307461455,0.505413498412612,-0.0236637115168155,0.332507138157665,0.603452061920037,0.812006755947538,0.8075955825796,0.705606508653625,0.584687078441305,0.542492985867569,0.851964357918344,0.731098743415012,0.159304137472497,0.334702573238176,0.568498719427594,-0.307350753452053,0.0148013965939118,0.775928701073719,0.549586190630897,0.425419776171548,-0.202812034607082,0.25316016842611,0.0187567059312727,0.0841330314951082,0.892325214639941,-0.774761139091052,0.123219581277348,-0.170131268381322,0.460024880441412,-0.0163584327568945,-0.93228125944998,-1.36275877297949,-7.57623261902989,0.183498393033338,-0.446004227216965,0.134526437097952,-0.393150421647346,1.08710781099047,-0.758825733732408,-0.0432722671208604,-3091.66114663423
-4.98167642983931,-3.41185119695826,-0.153198000777756,0.433694287690323,0.273327851210793,-0.0313224597266037,0.0724021334519708,0.0822317020087209,0.0278132834985319,0.444773524560527,-0.0152039900714829,0.258796004236229,0.403750557681986,0.751549053705879,0.756411406618689,0.793694824979187,0.606637128116159,0.665652580208693,0.735386450390059,0.679040884906948,0.168510828996113,0.257343659182596,0.552905457651161,-0.252579119521353,-0.00114322456059977,0.771443481737799,0.469498084228136,0.42020206308291,-0.126255344574926,0.277069947906062,-0.00895638548110876,0.0648118014104745,0.962946412979843,-0.759636503388687,0.044619006879519,-0.293211102663933,0.425553621813557,0.0387961930220951,-0.94845172478402,-1.30272149734254,-7.76177241997195,0.280449789195518,-0.428173448069594,0.0764433340392893,-0.332323311820765,1.04193620276357,-0.689447998943808,-0.0491243042291866,-3061.51184900894
-4.57616149523524,-3.46316332822043,-0.0223752310231887,0.405707946849189,0.169088055943281,0.0107266882071439,0.174896100049277,-0.103619163747144,0.0994166173253329,0.43895254507672,-0.0787349803897101,0.319999735972855,-0.00499186070054297,0.442325805303624,0.584916592906058,0.805035183486119,0.697741771370868,0.82849666750873,0.375459040775468,0.464859530832922,0.141549796562532,0.24141950013291,0.431780765315116,-0.197812391855024,-0.0697321760252574,0.614533171334556,0.375918200969602,0.392114885977337,-0.136612437139212,0.310519044016428,-0.0313188479258217,-0.0393892493526269,1.04984513216696,-0.732916736552909,0.0297565135159578,-0.568238545119662,0.385282691209312,0.102635054548133,-0.897921541408732,-1.16586631477595,-8.05062344093406,0.470125965778538,-0.379607876789916,0.0610457270818336,-0.244583705833898,1.01343092643194,-0.458951352732212,0.0527497703839847,-3012.20970186257
-4.16920463600122,-3.50849688045564,-0.064629401536504,0.299216027124926,0.209118721711701,0.0973162249258805,0.0945567763779024,-0.0838973791402341,0.0688997081477147,0.392160339684267,-0.0464430458612194,0.29364723751181,-0.233409879008748,0.129882981290704,0.391834841152294,0.835953276850864,0.799661556795607,0.808658707013815,0.212118640494344,0.053833303389475,0.15055235753448,0.371747462313293,0.341964301177941,-0.147726601811375,-0.0217969155145154,0.612091435312823,0.468918993214555,0.377955550494924,-0.217196538282595,0.272895947113561,0.00237365695764123,-0.161300923614617,0.962924232974084,-0.795199746493381,0.108405121093967,-0.773069613177909,0.317920551584696,0.050605819643344,-0.808430515976065,-1.07954458970412,-8.20559282672324,0.457783785045819,-0.26990829580956,0.124184824349613,-0.243645238382979,1.0138264842707,-0.364342145198777,0.109461906976127,-2967.91467583283
-4.01361961009179,-3.46495806063195,0.0135820194912911,0.31494186311252,0.313607001266287,0.0191832060389787,0.0870786113873837,-0.0859517107055151,0.0464518856440001,0.365497280169732,-0.0318375524063573,0.23598189604068,-0.254439664447355,0.0299441822719638,0.250441514664421,0.790063980836572,0.812073662266609,0.699308675744575,0.0748401092575998,-0.132329425415736,0.109789674604058,0.490108587353573,0.403079071907108,-0.178572200031201,-0.0480606362374015,0.602700353065398,0.43498123779013,0.415421266522801,-0.234728343373732,0.315266732862621,-0.0386337976295742,-0.0710298400304038,0.942168461795705,-0.737457129039308,0.000549862598602235,-0.785908547828665,0.220911887693131,-0.0586187127519112,-0.731889832409406,-1.031731680169,-8.1755514764931,0.363696291453924,-0.175948374589849,0.186334644465533,-0.232329073318214,1.03708808617458,-0.371126019268425,0.0818310806484413,-2944.71497827615
-3.91981153679681,-3.39843640340292,-0.0552283817648153,0.29952182435277,0.27724326419674,0.0220882349992269,0.0810361595568297,-0.0715120509724475,0.100871000890286,0.33043499702682,-0.00372817987323868,0.219011714015757,-0.224083921520787,0.0610860787631904,0.212375893452312,0.708629128834421,0.713543308501934,0.609876662084574,-0.0879913002053963,-0.147755037942229,0.102541295816486,0.602705921222558,0.486842917249923,-0.194866729915334,-0.0815443251602298,0.561690665878558,0.362572455044955,0.452369821942897,-0.267770730052276,0.299161265858053,-0.0292091178071832,-0.0409651260487498,0.928397985114641,-0.766768060334045,0.0572930796520182,-0.72766849436429,0.124087073296166,-0.176391380423052,-0.67286227633159,-1.02080476504701,-8.05510282866994,0.337001984405151,-0.208289143060247,0.228796497445326,-0.230484165275729,1.05685635770574,-0.407912200374653,0.0635989106745075,-2927.15916747397
-3.83420276171127,-3.3185907856437,-0.0036583177480782,0.299407798886031,0.197440371640571,0.135760277803334,0.101558534460842,-0.0719036625661305,0.0330839766876887,0.247285029265049,-0.0695083096017712,0.22180751164413,-0.175357381529177,0.156257280445518,0.27715009297455,0.540768133726285,0.463171242536758,0.483311155626368,-0.192424601708886,-0.195998123458375,0.117929252323849,0.705617999641842,0.577539593935129,-0.221616421700417,-0.133093941751963,0.602677114495627,0.377672382246622,0.492936140253725,-0.199082660962329,0.270414513274209,-0.0350262460250028,-0.152716829053817,0.848362285681268,-0.762126129035985,0.0308127306963589,-0.670013619987903,0.0377162789773549,-0.311315941452191,-0.646436702212461,-0.991836560975688,-7.8126909371398,0.322513149725632,-0.278290119802153,0.252211433041152,-0.157878919791152,1.10975505921588,-0.451181052260132,0.0338651489314302,-2906.37745415039
-3.74873104798501,-3.25815105949394,-0.0143863018467478,0.28828284736836,0.183392699007736,0.123311127793416,0.149288841098809,-0.116365763941433,0.048319780951093,0.263934926987746,-0.0246595828460661,0.172856338030583,-0.105368690393421,0.271432333355017,0.450025641043589,0.308063030038922,0.16580627058197,0.304563834914752,-0.102111177555544,-0.326648481129392,0.162415706302129,0.749181299965477,0.641348721619677,-0.215921596327153,-0.151175608067644,0.591871754145928,0.362212306335315,0.425408652304928,-0.257566627196942,0.298576223076754,-0.0788447715065609,-0.250153034027202,0.895821379961889,-0.702690200729669,0.0411652491998397,-0.680127863344176,0.0200984616239091,-0.378022337266283,-0.694662954426023,-0.97144875313357,-7.47617634284376,0.301265324904504,-0.364706764978102,0.229574168868462,-0.0428703045685926,1.16274600096335,-0.43213644865058,0.0295903699035235,-2880.17330658756
-3.64923666477034,-3.26577030952943,0.00458085976098879,0.277499854170459,0.220795178302798,0.0957211283726404,0.112594850476443,-0.0917386492047191,0.0197704027714413,0.230657294134354,-0.0336612508573661,0.136450711721293,-0.0288823763860739,0.383641150577878,0.597158635811303,0.0014953256666505,0.00623623937285392,0.0426174192839676,-0.016187353288082,-0.298497795160151,0.187574062225,0.798965112966806,0.664809092491731,-0.169496346199115,-0.153836100332354,0.403564653807305,0.42631549247346,0.425020546025458,-0.212977739154875,0.261551488391762,-0.0459993723769696,-0.202655807383308,0.887971948880381,-0.707458051372281,0.0285091833052719,-0.790888844455119,0.0713104792371873,-0.310146708461225,-0.781298163652479,-1.04530577791186,-7.07414873292723,0.262045993013415,-0.466093124541918,0.194998094603508,0.0205056452126323,1.14643242436352,-0.356967941779733,0.0776612790191443,-2855.09407833336
