"b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_more","b_City_Midwest_more","b_City_South_more","b_City_Northeast_more","b_Age_GenZ_more","b_Age_Millenials_more","b_Age_Older_more","b_Inc_Mid_more","b_Inc_High_more","b_Hel_more","b_Vdc_more","b_Edc_MoreBachelor_more","b_Gen_NonMale_more","b_Chl_Yes_more","b_Ngh_NonUrban_more","d_A01_1_FL4","d_A01_2_FL5","d_A01_3_FL3","d_A01_4_FL2","d_A01_6_FL3","d_A02_1_FL1","d_A02_3_FL2","d_A03_1_FL5","d_A03_2_FL5","d_A03_3_FL3","d_A03_4_FL2","d_A03_5_FL5","d_A04_1_FL2","d_A04_2_FL5","d_A04_4_FL4","d_A04_5_FL4","d_A05_1_FL5","d_A05_3_FL4","d_A05_4_FL1","d_A05_5_FL4","sigma_A01_1_FL4","sigma_A01_2_FL5","sigma_A01_3_FL3","sigma_A01_4_FL2","sigma_A01_6_FL3","sigma_A02_1_FL1","sigma_A02_3_FL2","sigma_A03_1_FL5","sigma_A03_2_FL5","sigma_A03_3_FL3","sigma_A03_4_FL2","sigma_A03_5_FL5","sigma_A04_1_FL2","sigma_A04_2_FL5","sigma_A04_4_FL4","sigma_A04_5_FL4","sigma_A05_1_FL5","sigma_A05_3_FL4","sigma_A05_4_FL1","sigma_A05_5_FL4","lambda1_same","lambda1_more","lambda2_same","lambda2_more","lambda3_same","lambda3_more","lambda4_same","lambda4_more","lambda5_same","lambda5_more","logLike"
0.0154981570858629,-0.0607072520603766,-0.145677075553595,-0.0511541775655732,0.452203884736837,0.00556602667324305,-0.261386259774115,0.411156720469752,0.212211371407271,-0.00701762184183137,0.0226141220710313,-0.291728882619869,0.333041450983921,-0.115315554935093,0.00445547913279161,0.637932427034198,-0.125800620113374,0.128145874891097,-0.202612588542204,0.925280034076339,0.297342945978048,0.0795753170694436,-0.327206828053158,-0.804091107444721,-0.291704998484489,0.130234526920489,-0.625295584617769,0.00797146268839784,0.614501215824875,-0.636063519380297,0.443568550707778,0.451005483286536,0.607888704856997,0.520276137971422,0.592690850857938,0.804591685132019,0.703514925497965,0.382596327734386,0.346966334954189,0.444836301246698,0.377530490948095,0.387022650085113,0.554009648150911,0.415460268542144,0.581787347846996,0.408036620974641,0.484586714343943,0.414827638445273,0.813035031876379,0.518489195889484,0.904046024442971,0.901962145103487,0.81519872213962,0.868877561689262,0.823543804990502,0.618034193648376,0.747595897787137,0.927099816279197,0.941908315459826,0.902634199475842,0.933849126545702,0.929481100253267,0.854349426953596,0.914474363700004,0.827622651827398,0.919973891401428,0.886647038532976,0.916411025592845,0.607336666936521,0.867164976587965,-0.0687993235987919,0.248465805596203,-0.00309082054122463,0.128953185966629,-0.140474870274152,-0.288505076580066,-0.158892829167176,-0.0231514453431881,0.163995969867143,0.429651875472319,-60741.624456286
0.0294253680403718,-0.052465996185028,-0.129148300080311,-0.0491177436917225,0.445066433924503,0.0125978995702534,-0.243600667847593,0.384099913112649,0.183557196025004,-0.00728065324760202,0.0192210366291696,-0.28903422187546,0.332835704899356,-0.101431025955146,-0.00528170230634287,0.658808503970621,-0.10534209892321,0.136149713945579,-0.189283835015741,0.930547499790938,0.289304489860147,0.0944499129960356,-0.347732704072233,-0.836935045507749,-0.296608891487326,0.12372796584854,-0.619441802627569,0.0181790167227686,0.613414844051546,-0.63680449177352,0.443797004736312,0.451754304541579,0.608401061370491,0.520520933241707,0.59371641520926,0.804500585136242,0.703642608203918,0.382639353899851,0.346459306354489,0.445543513726684,0.378309662972431,0.386598392105659,0.55458056882526,0.41686362332814,0.582292595668764,0.408353340435079,0.48522074614394,0.415188779794608,0.81326034221283,0.518589037945353,0.90429528590342,0.901443500983198,0.814958547531249,0.869291557081973,0.823329447358518,0.618458068926873,0.747701239936572,0.927618518170478,0.942280498648806,0.903018573423602,0.933720371872367,0.929464981421696,0.853753540809199,0.914300449153954,0.827947053972117,0.920030024978069,0.885988184812183,0.916557500875658,0.607226186931809,0.867321139295675,-0.0647852875294247,0.256532816081264,-0.00523920729522116,0.124841679287399,-0.140246162297024,-0.285366526717946,-0.159399017960361,-0.00798810607822012,0.168370382551588,0.433643369209648,-60741.1637284443
0.0462601872176033,-0.0450818574699872,-0.113203856365186,-0.0623070757099638,0.4371933633374,0.00581839088498012,-0.219424201089743,0.370519555213702,0.164983897553817,-0.0168270615866927,0.0206108830517596,-0.287674616789411,0.342004137854041,-0.0999868450366086,-0.00102315897128486,0.678376606633465,-0.0926610108876252,0.136570760377933,-0.173852037355022,0.923882374857028,0.298686893503916,0.0874801064036051,-0.375843429243198,-0.846244432541304,-0.302613819208476,0.124732138924144,-0.620437741005732,0.0108886123315032,0.616678393571791,-0.640477721164923,0.444216516911431,0.452052149218468,0.608894813709889,0.520589858407472,0.594412015667925,0.80467214508328,0.703711750275248,0.382785446026829,0.346285127082445,0.446352957828518,0.379220982696084,0.386482232081284,0.555000151146856,0.417676370402652,0.582244311087085,0.408747821147618,0.485688749856191,0.415849927602382,0.813523413631413,0.518398771703765,0.904385926970562,0.901205245897275,0.814780310187682,0.869640430349665,0.823254812774994,0.618706657850165,0.747840312089515,0.92793700504423,0.942470892674069,0.903161887269832,0.93354464493839,0.929416070144182,0.853388096484254,0.914233309090271,0.828400846632263,0.920002166266093,0.885541426286936,0.9164970075078,0.607304538161651,0.867579415353701,-0.0591998664424169,0.255071153285276,-0.00380699913134653,0.130545408419161,-0.145196540960718,-0.287173675005581,-0.152477129401855,-0.013143044515989,0.165474939284693,0.430864364995519,-60740.9223959642
0.0836522177401495,-0.0408350892157301,-0.147224371025336,-0.0778902708053896,0.396405493691528,0.0346866723499443,-0.220247051357522,0.336746406696111,0.160569006817651,-0.00950619371204826,0.0176414880775383,-0.299370066324395,0.328722841517867,-0.103057128193977,-0.0272498917559218,0.732079311450201,-0.0948396835322941,0.150811213584176,-0.170212150117411,0.885706577809937,0.312359350347766,0.0313910326616056,-0.415585952817633,-0.853822622996655,-0.294684658336166,0.120601873703162,-0.653252597070549,-0.0277250554673967,0.604918670997383,-0.634279279566918,0.444449471817187,0.45316299371306,0.609379969065796,0.520691982761834,0.595346195772733,0.804965887868286,0.704134524612261,0.38239970260439,0.345319390860955,0.446954831144125,0.380480342698653,0.385759375350489,0.555672437010278,0.41964155582503,0.582672696839273,0.409423814616839,0.486953173610783,0.416954180189612,0.813875977388131,0.518274769083488,0.904679240600799,0.900571284183211,0.814465644981904,0.87016422078717,0.823002712537666,0.618797110996311,0.747740527113582,0.92865449284368,0.943033968523829,0.903526392634182,0.933283947031839,0.929551301841908,0.852780424973397,0.913900980828156,0.8287715916834,0.919950331258521,0.884609834198244,0.916382248470084,0.607280361319261,0.867914850965992,-0.0532058008098452,0.269968127869295,0.0109787545340723,0.145889553129004,-0.157796791076335,-0.301717089770971,-0.164981817727302,-0.0185409603092029,0.157269129113247,0.412391350074023,-60740.7540446949
0.139173199636682,-0.0742468638526818,-0.14490768259971,-0.0962934092661186,0.362027743149801,0.039254309867306,-0.268727026190132,0.333017206103846,0.15127234059174,-0.00635082086924853,0.0168563119903158,-0.339302007382912,0.30318938655025,-0.104893644530351,-0.0131945903361855,0.813145676195791,-0.105369611910116,0.116737412754766,-0.177391603914827,0.818770408309053,0.314447918818979,-0.0367813405355305,-0.416069380481152,-0.866182273203891,-0.29358270670146,0.116695429820374,-0.678698564563827,-0.0382863223310097,0.57396803959034,-0.644645972554372,0.444554958372323,0.454396928364629,0.61005798835845,0.520865873645157,0.596319198559016,0.804864331877079,0.704081520038035,0.382299575203468,0.344654628145578,0.447387954752546,0.381160643223205,0.385145819441271,0.556230076824411,0.42157678283724,0.58289339203588,0.40982789268946,0.487681121502427,0.417768745589112,0.814180241658206,0.518029029031363,0.90485461517313,0.89982196955979,0.813957376871015,0.870457712945189,0.822632609873989,0.619142635521813,0.747816479608256,0.929173500818957,0.943389736763846,0.903844482229406,0.933072102378544,0.92955059121981,0.852058183697572,0.913507412355858,0.829114516635605,0.919865377066082,0.883881670133642,0.916242013632707,0.607120573779365,0.868155988499986,-0.0519111275885278,0.2682271798712,-0.00607544298269567,0.130318722552197,-0.152377268415746,-0.295863544838762,-0.169794407723614,-0.0217496284668041,0.155218886680246,0.418031550381166,-60740.4725899323
0.220719590228238,-0.101889098026219,-0.143210690444873,-0.11006557061075,0.29813785829627,-0.00208264720364376,-0.319832052952896,0.355023707306049,0.159809327928505,-0.0267651332308068,0.00927778949939926,-0.339468430566122,0.315882760102826,-0.149511135187062,-0.0206419146130222,0.939527629391203,-0.15386453650491,0.0730415159821175,-0.204077992810742,0.756252398849718,0.239557558962457,-0.105776655203747,-0.39757258939264,-0.857312184484646,-0.319494795371,0.103749532481911,-0.719382158864412,-0.0441931167975263,0.567684276799671,-0.616790332120855,0.444862752501555,0.454844587863145,0.610375541886857,0.521111692388854,0.597568972253986,0.804830476313916,0.703978508277143,0.382800804857981,0.344227477733407,0.448612651035074,0.382401563687879,0.385166021134527,0.556626971675344,0.422755311808734,0.583172064548126,0.410049659073128,0.488545568396061,0.418107773906039,0.814648115687083,0.518541525721774,0.905002709491691,0.899327843405563,0.813860872306295,0.870752522579376,0.822323588370664,0.619566270387834,0.747890728106893,0.929445334208121,0.943583914719665,0.904063302974365,0.93273832331204,0.929136003546851,0.851321482110216,0.913329547015442,0.82957199152536,0.919847113636858,0.882881124829929,0.916384251196014,0.607066756696448,0.868055845651513,-0.0542845466349786,0.263171972746295,0.00749543899141739,0.131926104227837,-0.13943406156687,-0.267573640804319,-0.154431767126761,0.0173557617639968,0.164174039782504,0.414798422971046,-60740.3121451349
0.228644514317933,-0.10048651021533,-0.146206141751035,-0.113874489472427,0.290622721280993,-0.0195361927961902,-0.322838132820948,0.359693858150817,0.162848947321473,-0.0274980710741755,0.00852327504861812,-0.339438848072711,0.318223381879706,-0.145087786655943,-0.024014899429577,0.953512663846764,-0.165221056945968,0.0689282624011789,-0.207220333970564,0.750303078284351,0.227570327506486,-0.108932320570881,-0.394565247254017,-0.853492100521869,-0.320898553768173,0.102754944786538,-0.719766737908371,-0.0413925791532925,0.55831189756404,-0.617312136602838,0.44475992225854,0.454921928268881,0.610381194030978,0.520980438798465,0.597608313476942,0.804789771912076,0.703947286268517,0.38292049616779,0.344266314250739,0.448392823670549,0.382449197216565,0.384979748800632,0.556669441731588,0.422913212040165,0.58322639321113,0.410017026773727,0.488647294518091,0.418119763260359,0.814660266431587,0.518503861611907,0.905036964093397,0.899229502498103,0.813735948512976,0.870821041524223,0.822232579685165,0.619522800234943,0.747823504540265,0.929461724514466,0.943576305617349,0.904174406793872,0.932678897467139,0.929138688137046,0.851161053516728,0.913314018259819,0.829558384058493,0.919830794114844,0.882743536192306,0.916366487112496,0.606956876816867,0.86804516073062,-0.0503549781990309,0.270621617824267,0.00515106463469285,0.13112741633075,-0.145149591967146,-0.275660256654201,-0.154933276419659,0.0178427010031948,0.164872453335896,0.415559628630955,-60740.2147421957
0.220128669110385,-0.103787275691873,-0.138817490371711,-0.135988257077533,0.276703587233601,-0.0143318529918775,-0.314243842516536,0.364858211449181,0.168358503274637,-0.0192234365626387,0.00882381989147938,-0.341300743472153,0.315786232256673,-0.147599353418273,-0.0315094823198965,0.950466409037431,-0.173341468346314,0.0545426138964183,-0.209447769025167,0.758410000383572,0.208216950204662,-0.0925753373631936,-0.37988478067737,-0.847261069372282,-0.315061023447109,0.102435123448285,-0.70311433705937,-0.0333433372543822,0.554802549077223,-0.650050003212966,0.444419600508855,0.45463021584204,0.610353997772384,0.520368382022995,0.597718860574387,0.804745172707249,0.703990125002723,0.383306609642361,0.344482945040262,0.448044056413025,0.382905647075933,0.38490335081959,0.55672129784922,0.422752054929788,0.583224827876451,0.409852794737873,0.488751443682047,0.418165859723672,0.814666663402135,0.518340802802091,0.905090787185652,0.899235118018265,0.813537610962982,0.871129587796683,0.822005071057458,0.619491902086147,0.74763100153703,0.929373049229055,0.943480446609366,0.904275031986146,0.932419382568286,0.929058701683933,0.850924405708501,0.913415890625118,0.829517893395853,0.919792271760382,0.882533444992715,0.916276527713945,0.606898090274769,0.868046213949275,-0.0530915397819279,0.261686615853105,0.0165436082437087,0.154457531357325,-0.156515907774296,-0.29487063195735,-0.157513304505252,0.0166625055443669,0.162923953993433,0.414620709402003,-60740.1101549717
0.19784395368279,-0.120307395646922,-0.131777903003489,-0.14672063288234,0.278365168973692,-0.000406682691323089,-0.284360942795691,0.38723039496201,0.185300155761228,-0.0247316589013057,0.00370739488048026,-0.312445809596866,0.32065398513447,-0.13724958671162,-0.0639307247528708,0.915694600671061,-0.163464635058801,0.0433757162456452,-0.227794656784565,0.782721029184756,0.248912480465223,-0.0574557866817942,-0.369458838281046,-0.832897344566532,-0.321724378062828,0.0949103098889783,-0.674643514150684,-0.0202328653743033,0.55949800772082,-0.673184622701334,0.443809685525421,0.454983877266713,0.609988752332047,0.519867388658163,0.597533637035771,0.804615611011249,0.703797211852611,0.383362724613423,0.344152759973076,0.447433535084247,0.382946269464719,0.384217832832728,0.556687039312869,0.42328812342567,0.583068550312896,0.409550271753923,0.489261645862522,0.418298177621839,0.814725112337353,0.518009723441943,0.905168006818065,0.898916796690152,0.81334875124235,0.871240880854061,0.821762243631189,0.619361008826567,0.747433509592339,0.929371983081199,0.943499224713668,0.904360604274146,0.932232135325257,0.929109900877139,0.850617437516195,0.913220047838249,0.829464334837545,0.919718319176718,0.882067379800267,0.916081468097829,0.606566819299858,0.868059214624585,-0.0531123471459792,0.267463664427482,0.0164613748036821,0.153312845761426,-0.155399601153347,-0.290937383418146,-0.168347298294463,0.00957236854840231,0.170839183675716,0.418642752599048,-60739.7956440116
0.143388096439805,-0.0935881157477367,-0.129241353317338,-0.190761681401447,0.321668445152348,0.0208363115440656,-0.263299782630969,0.393852901822646,0.198114451416644,-0.0169393081998467,-0.000840080141499511,-0.308882392477601,0.309867222907467,-0.116867500033063,-0.0379685489537447,0.841627253657347,-0.173263217131451,0.0415819077680416,-0.203408577583834,0.849805828623919,0.290439465791654,-0.00133584098713803,-0.369248739964999,-0.824474462072135,-0.320451824296012,0.0890394221182534,-0.677695680644202,-0.0172106975083602,0.573160481593322,-0.627834302347756,0.442985275731579,0.455347141472115,0.609584870519206,0.519242887249052,0.597321937857825,0.804272555533252,0.703428258068941,0.383065408928128,0.343725806727908,0.446616245252662,0.382709836026997,0.383715782922194,0.556583513202391,0.423591954568432,0.582795914426233,0.408951876820289,0.489690687723712,0.418017976427898,0.814781558455498,0.517992514102324,0.905177952659249,0.898516731061342,0.813079954482814,0.871276786826183,0.821415977278121,0.619278470292099,0.747200436761453,0.92939549290196,0.943453251654433,0.904403698152992,0.932027918973814,0.928982674198404,0.850194335501522,0.913025456509922,0.829365051725532,0.919651144857729,0.881550796530775,0.91595729021131,0.606085619369009,0.867816190728621,-0.054059278652233,0.270816548100525,0.00227526178254318,0.142982459158586,-0.145585741381235,-0.279266151360919,-0.168172263591441,0.0188015918205754,0.173437870296628,0.426024576968269,-60739.4503703001
0.132933527947642,-0.101581822734998,-0.121931686750689,-0.181931414323934,0.332706016394415,0.0216368956468484,-0.259542972215709,0.3925233350113,0.198533683021633,-0.0156998165933981,-0.000994398069304162,-0.310011783290624,0.305724930475172,-0.112385125731749,-0.0287867619396907,0.827968386472456,-0.167080927496796,0.0382750517009626,-0.200742348169265,0.866820109896535,0.292501931508434,0.0027049176204979,-0.370501407933782,-0.821704806024051,-0.318755060138044,0.0887577229214427,-0.679792630422494,-0.0215430928418189,0.577983600689647,-0.615577707038484,0.442844599627052,0.455429296056076,0.609437444030133,0.519097240831675,0.59719978571757,0.804288665305641,0.703421681190395,0.382913852301849,0.343566490053361,0.446386708608296,0.382707853385179,0.383545181970317,0.556602605570167,0.423709511031913,0.5828095857374,0.408899398291037,0.489873941095374,0.417985263404377,0.814783147648933,0.518045440870657,0.905195521252291,0.89845004041973,0.813046093187909,0.871310769184553,0.821377801335997,0.619178707621695,0.747120535634401,0.929453165496047,0.943497121151625,0.904434461146826,0.931985531469685,0.92901125554945,0.850110133155978,0.912981728932401,0.829324581163525,0.919639774991953,0.881424821800324,0.915942722766969,0.60601268655929,0.867761917853113,-0.0512603153658636,0.276149533419503,0.00286248196078825,0.144356973855778,-0.150109738538086,-0.285900524221774,-0.168139027063957,0.0205211661912115,0.171265248259505,0.421099291947314,-60739.3586791189
0.125958779217224,-0.0964026327685379,-0.113630184750353,-0.166622381646276,0.350294271822818,0.0221980807808506,-0.265807283764067,0.388819392261864,0.19575299406689,-0.0177963837327934,-0.00208328372959024,-0.300706233900052,0.30218996997351,-0.107870680628932,-0.0295367549017057,0.821477255205252,-0.170671311465329,0.0461778143698675,-0.180719304621199,0.888756880114737,0.290980791772894,-0.0208271357419029,-0.368460942633663,-0.817808491540043,-0.321873921728638,0.0867497780583432,-0.666523405965022,-0.0219607417232931,0.576298660747699,-0.619173264872352,0.442763401828164,0.455499620273379,0.609412368056003,0.518980367538802,0.597205471640784,0.804285391096356,0.703471286329916,0.382935606283796,0.343483235495589,0.446330139164126,0.382777108839568,0.383462058895436,0.556628428398089,0.423757376097714,0.582747394724303,0.408885543316186,0.48994811424701,0.418064490914579,0.814800942195476,0.517948392160429,0.905223579707068,0.898433948885046,0.813050960004938,0.871387088297287,0.821357320783525,0.619191493846931,0.747098684159943,0.929457649563385,0.943531031071047,0.904442494598523,0.931963213929211,0.929054394373969,0.850121087778095,0.912976098656077,0.829355477074724,0.919646635789574,0.881414646695373,0.915906575925451,0.605988224288002,0.867817677696003,-0.0513832487391845,0.275407001568187,0.0036304611755839,0.148333529300812,-0.148067689416,-0.28408893912727,-0.171490516577932,0.0154663183694033,0.171814369742593,0.421681472339404,-60739.3251966838
0.124156222835234,-0.0963238543424232,-0.111660784777994,-0.166561156838568,0.35372580259441,0.0207962317027398,-0.26679869928266,0.38884609484168,0.195064770233421,-0.0162472606717342,-0.00168847136695267,-0.298750047189075,0.303346611214852,-0.110170507826842,-0.0318678902670583,0.819394212154175,-0.168953872930188,0.047114303025114,-0.178937778506227,0.89157869006933,0.290352756915366,-0.0246916741134663,-0.369166119475382,-0.818839141171745,-0.319787498872456,0.0873848190550771,-0.666149366979153,-0.0216649579825072,0.573584894289441,-0.619028838154178,0.442762461854837,0.45555853761602,0.609412403421062,0.519005584545112,0.597200361550661,0.80428615199125,0.703469142181182,0.382887215410487,0.343447673585508,0.446310599221573,0.382758290957577,0.383416812285179,0.556621641093563,0.423800891604224,0.582748609762934,0.408901502544826,0.489951114141294,0.418080203426866,0.814808047210238,0.517950719510522,0.90522397789139,0.898410184013408,0.813053861249745,0.871370811854092,0.821362111604507,0.619194926921857,0.747100276674029,0.929470556129616,0.943539621229112,0.904449203167753,0.931969487179883,0.929068003532373,0.850124689951946,0.912955510135092,0.829356924641972,0.919642388859539,0.881414715034127,0.915902261127447,0.605989089898048,0.867817821863631,-0.0521026233149265,0.274804480520723,0.0034804999998828,0.147341608226029,-0.148552513520973,-0.284283041017809,-0.171914978563592,0.0153241431100967,0.172103060063609,0.421702311365024,-60739.3184405146
0.12064112800437,-0.0946226322117571,-0.111886919808933,-0.171236296606411,0.363266250014099,0.0207349989978351,-0.2712459722676,0.389798832347401,0.197707017956778,-0.017300480435555,-0.00206516473159654,-0.293683059317277,0.303368592474105,-0.113657048525784,-0.0282730249899671,0.817404153245263,-0.15652143725119,0.053301357171577,-0.182681878508867,0.894952194375767,0.288982773000103,-0.0298389529648288,-0.371540277826778,-0.819725125737291,-0.321591483977725,0.0866946142548894,-0.658852045819729,-0.0184075390937473,0.567265039206081,-0.617319483585546,0.442739697937613,0.455455838447642,0.609388423126528,0.51895532376224,0.59717435194425,0.804302768882659,0.703494204318167,0.38291392954809,0.343501691694986,0.446267430815205,0.382793200954302,0.383426649338358,0.556638952728814,0.423645283749978,0.582743879009794,0.408877891923412,0.489935721768218,0.418022073597483,0.814810316631507,0.517988093128379,0.905242694851488,0.898477988633086,0.813093765812684,0.871404817265472,0.82139500247451,0.6191781796019,0.747098409319594,0.929457453895688,0.943528573131975,0.904480600338399,0.931980117080609,0.929080772694979,0.850153439551247,0.913007950113797,0.829361194291606,0.919669991322575,0.881451882802812,0.915938227924885,0.60599710769727,0.867813001680255,-0.0506635529610109,0.277396615482678,0.00446660170234112,0.149555166999264,-0.150366327085816,-0.287139586425337,-0.170544029101923,0.0170252379556034,0.171510279363505,0.421260864007589,-60739.3093036889
0.100418715641812,-0.0839535858867092,-0.113299685861289,-0.168674398687534,0.370664021615638,0.0135903349715197,-0.260099472737306,0.397601795365215,0.196725370526364,-0.0138977964889182,-0.00166530437272161,-0.288728082746247,0.299528917620113,-0.0952241237145738,-0.0277098587405454,0.805035629666739,-0.136735708510302,0.0426261688653371,-0.192895222352728,0.904729112694077,0.285009050649993,-0.0296639359765744,-0.3709593146978,-0.828161499146404,-0.316146766018583,0.0876876657184472,-0.65079987552581,-0.0265637645653697,0.580611906312129,-0.614236109482942,0.442825672173319,0.455487718423448,0.609516417498571,0.519158179015453,0.597189325932624,0.804492800998148,0.703601741714991,0.382685183540318,0.343433310753282,0.44644274582768,0.382892678876644,0.38323504065814,0.556773935815435,0.423581948414115,0.582712678737618,0.40914445911041,0.489880007085099,0.418371401889996,0.814872017199391,0.517949944473106,0.905391031423298,0.898680670557437,0.813327669904893,0.871464662563973,0.821634925603645,0.619195004700016,0.747304855070658,0.929589525900812,0.943637648347962,0.904573699376669,0.932163002417985,0.929323026158685,0.850447068549113,0.913061997252186,0.829551577818741,0.919783996359897,0.881746787407803,0.915990940995245,0.606172148370108,0.868049635141724,-0.0481769029595952,0.282921851933069,0.000462541017793703,0.144964193966601,-0.149872508292911,-0.286033827511631,-0.177399256857752,0.00629765917516344,0.168841459222004,0.415804755284138,-60739.2852181677
0.0901488608739935,-0.0898408870467193,-0.108104396536995,-0.157740432920836,0.373687885056946,0.0151838280715011,-0.252704178175002,0.392992011324352,0.200648098381257,-0.0136156442385315,-0.00131692639992783,-0.287655429116382,0.301495465678305,-0.0900140711340374,-0.0269818356375514,0.794100101347568,-0.141239059625847,0.0428084711164299,-0.189705128791225,0.907029443004529,0.294158156073182,-0.0186105538767174,-0.379215472646062,-0.82191047912712,-0.315540615740065,0.0883156886983841,-0.650396307255133,-0.021354814403768,0.581963982054632,-0.613668969551146,0.442860048380848,0.455161763816467,0.609488969661983,0.519226422702807,0.597135975620048,0.804540023605579,0.70353819055415,0.382884676078033,0.343794093819755,0.446350237812279,0.3828542187566,0.383306968111719,0.556777741302108,0.423097792980569,0.582758231782498,0.409167588232824,0.489479977463545,0.418227382446662,0.814828678002279,0.518084887075349,0.905464891246387,0.898955381144412,0.813520501655367,0.871501766693993,0.821793031669841,0.619208052961473,0.747493074329707,0.929535513964244,0.943572316265109,0.904693795494056,0.932289232559895,0.929410177928535,0.850660809607223,0.913252526650997,0.829607734257466,0.919904932455349,0.882125554945931,0.916151611120705,0.606284320713609,0.868092672518057,-0.0487364066103544,0.283621225139201,-0.00277856854867676,0.140705349466546,-0.15630014166777,-0.295334579812395,-0.173986281778185,0.0114179642905246,0.172054785448034,0.419948161765956,-60739.2517221962
0.0920981690102751,-0.102207012683332,-0.103851168286595,-0.152756661787972,0.374209686053568,0.0158134092744137,-0.247563657431799,0.394989445970209,0.194928709740814,-0.01445564168136,-0.000561936809198282,-0.289871559506963,0.305830946065486,-0.0936319503012393,-0.0242298821302525,0.786578164087381,-0.14773536535319,0.0524085420271635,-0.181033430124372,0.911294534111469,0.303508222404216,-0.00359757480492086,-0.372307617556337,-0.823608122016101,-0.315886983994996,0.0894723161471762,-0.655342072744631,-0.0147636067968904,0.572536441571098,-0.609172261552224,0.442866194024511,0.455174846179006,0.609536191249636,0.519180826959576,0.597124051249968,0.804647274684442,0.703749670407825,0.382666947374045,0.343698173673991,0.44641503522248,0.383023044225818,0.383236074741467,0.556865514171064,0.423035947755651,0.582650393854502,0.409290569087447,0.489590298279365,0.418455739256793,0.814861043881054,0.517950572092414,0.905535395528223,0.899027961083603,0.813630070406976,0.871601445583357,0.821911229523615,0.619167241824248,0.747468681781548,0.929618534769537,0.943621753383425,0.904733680221585,0.932328309765214,0.929495770779692,0.850781721073244,0.913268700112832,0.829722538672402,0.919936691274013,0.882167105870881,0.916129257264874,0.606343499673341,0.868239385201501,-0.0432015932178837,0.292976873787688,0.00180261230216707,0.148473243544941,-0.155245615795475,-0.293795892190155,-0.179438220586871,0.00201281151797446,0.169726256276612,0.416221502064868,-60739.2498366561
0.0985386773375699,-0.103612768315091,-0.103606857485305,-0.154203189927345,0.373580648722982,0.0139256059564612,-0.24829990937334,0.394262921561778,0.194600590507146,-0.0149066632985193,-0.000537773331250084,-0.291865042133056,0.303785963314156,-0.0939416737228173,-0.025937308180322,0.783994192356243,-0.145835906558584,0.0556596109456198,-0.180112510380843,0.914544993278746,0.303834860581997,-0.00195182740483011,-0.370171096321752,-0.820884437942832,-0.315817563576742,0.0894914785006043,-0.656088212761018,-0.0165714447661395,0.573535122976073,-0.609957088481974,0.442859551338806,0.455161399920258,0.609528271630898,0.51918849500101,0.59711359909753,0.804634383362505,0.703734627435126,0.38270179735929,0.343722951460914,0.446398368253068,0.382991295272862,0.38324395687661,0.556857712477244,0.423018331738277,0.582652408353159,0.409283627184371,0.489568439080611,0.418430550267136,0.814857053835364,0.517953628264385,0.905530983166773,0.899030598746951,0.813623016810812,0.871590487675295,0.821906597811928,0.619173591364329,0.747472786552961,0.929605144002711,0.943612765061957,0.904731710847445,0.93233129397208,0.929490889779703,0.850778460425859,0.913274120986523,0.829715785890339,0.919934545681054,0.882176841335483,0.916131506518697,0.606332477594511,0.86823080142978,-0.0435105715964184,0.292364973906361,0.00107120452875288,0.147348404179355,-0.155438007978956,-0.294218896270073,-0.178991179501073,0.00233996059974273,0.170090336734677,0.416826755744318,-60739.2473118551
0.100631348090023,-0.101400791462427,-0.104225467557182,-0.153296562077262,0.372730555014934,0.0136404893530487,-0.24985756939298,0.392818085422578,0.194056031029382,-0.0150302486593093,-0.000553221590950344,-0.292586409535999,0.304268696526405,-0.0949378313677226,-0.0262890210399999,0.783736657229571,-0.144421999067831,0.0534568468303995,-0.180334866712833,0.916389929677079,0.305054004500642,-0.00165477238861966,-0.36981715305777,-0.818960941851877,-0.31590504804651,0.0894841078567555,-0.657003901772938,-0.015864394286481,0.572673395787866,-0.610520352181836,0.442852348121407,0.45517006523778,0.609517438310578,0.519175928011489,0.597105053038281,0.804621183433387,0.703731267177575,0.382696111771524,0.343709861015431,0.446381056803564,0.382972693815077,0.383246627360793,0.556849154344296,0.423032716017409,0.582653075925976,0.409271386066499,0.48957331098778,0.418411137132951,0.814850375534456,0.517952462118127,0.905519441394293,0.899011090605184,0.813605917098914,0.871582350249706,0.821891567363735,0.619168977892877,0.747454460709182,0.929600423119086,0.943608986393515,0.90472394473001,0.932320962108448,0.929477382356011,0.850758360895806,0.913262999052471,0.829702245752302,0.919923218057305,0.882156503195382,0.916124478312611,0.606318658579209,0.868215291175751,-0.0435196009010113,0.292203289862217,0.00127256998988919,0.147557610273631,-0.155497609608889,-0.294355757174723,-0.178705131058113,0.00274954351088767,0.170182939426155,0.416993657961663,-60739.2457147012
